One,Two,Three,Four,Five,Six,Seven,Final
7.817030486,5.63237959,6.782826988,7.598738603,5.940978895,8.625833366,7.514447458,6.055827364
5.096716173,7.783663016,7.614206284,5.710870418,7.796462879,7.458746074,9.079627729,8.407649594
6.97183145,5.805040856,6.68861022,7.14537037,8.317846331,6.063193646,6.561081227,5.87143651
7.586744202,6.103969991,8.435063011,6.753159048,7.071531521,6.998287156,8.633732975,8.316219261
8.243886782,7.720896319,7.957912366,6.293467015,5.505938992,6.182652191,9.632667818,8.300722481
5.77650687,8.906543259,7.653999758,8.067702006,6.742283349,5.379382823,7.337612728,7.008702161
6.616615651,5.155303567,7.388262869,6.0666113,7.2804113,7.327901632,6.608469857,8.627795129
6.607952604,5.464979962,7.632745472,6.995221651,6.751545866,8.098238032,6.208792941,6.849793642
7.533908073,7.889152146,8.978461297,5.045999177,6.34294023,6.507476842,7.733686422,5.206517366
8.417444892,6.692846626,7.806534153,6.131826928,5.020350418,6.167896412,7.257253759,7.772122929
6.68644659,6.140462282,6.425138388,6.103798971,8.63096345,5.231928739,7.596803494,7.612380503
6.113175411,6.476801785,5.500430906,8.915014145,7.847222958,5.767925638,7.6648985,5.56364704
8.8646919,6.659504083,6.068901097,5.100590817,6.322394686,6.655827515,8.152039616,7.685402219
5.077332376,6.438036736,8.01557221,8.324217509,8.948197051,5.359354939,9.100437396,8.521293635
6.482545282,8.533481913,7.826043069,7.386040672,5.999326295,5.938256185,9.262544223,6.358402426
6.833831024,5.697197512,8.128099012,5.962985761,7.565649617,5.384048253,8.372257953,8.850015566
5.821232834,7.823872099,5.349893817,5.627785432,8.407901531,8.413013628,9.381641124,7.53896498
6.32826123,6.067960354,5.057013807,7.083112124,5.724270717,6.409177963,6.160212836,6.2805317
7.803484167,8.135755389,6.368662269,8.877693477,8.554245296,8.056095067,8.592189407,6.149448396
5.578642721,5.187936733,6.246194569,5.896756462,5.094847931,6.804852996,9.342106634,7.874185509
5.647152894,6.561258162,8.414018093,7.523108635,6.292179483,7.003390983,9.078847135,7.494912485
5.739871121,7.782722601,6.941516875,7.144343417,5.162642979,7.879869928,6.845192894,8.588611719
8.975334662,7.587168084,5.028770588,8.30493078,6.875313755,6.227110743,6.020600513,8.071679251
6.087740056,6.62249863,6.28732171,6.439287428,8.048705957,6.593911749,7.784677341,5.047526186
6.562792351,8.831163539,5.529321295,8.003487604,7.916710392,5.21381664,9.52142946,7.156503802
8.775367912,7.926867493,5.031018695,7.099741936,7.149459659,8.02313655,9.744078698,7.560211914
5.661973907,6.597310602,6.802045668,5.34141772,8.217025758,8.711479623,7.109290844,6.587363947
5.028532809,5.432430693,6.049995005,7.790564494,8.235297803,8.111384731,7.686758858,5.300498529
6.706333333,5.466388202,5.921564147,5.507650214,6.263856381,7.382242223,7.788488732,8.551879876
5.450216532,7.225030126,8.801927975,8.614883375,7.330471129,7.726549672,6.380829476,7.863941898
6.088601667,7.71206219,5.741962841,5.93414127,8.105767098,7.081858003,9.84981809,7.153154502
6.105167107,8.134856779,7.857328483,6.376753752,5.44798347,6.645229452,8.242869171,7.052135584
5.847644801,5.784553471,6.266239786,7.605719436,7.061088324,5.998918939,9.238178137,5.278020856
8.450085138,8.496516771,7.099523512,6.621739544,8.251757606,6.534165792,6.485514828,5.804037338
5.23004179,6.799711104,8.630094425,5.948313062,8.862322439,6.125324902,6.819046373,7.867065302
7.154558553,6.812601707,6.06482822,6.967979242,6.696034766,8.168765345,7.2257677,7.005499973
8.726174408,7.96313454,7.867192243,5.525497752,6.48152805,7.015615649,9.982604098,6.529250952
5.266190679,8.71026007,5.790643168,5.755986984,8.796191699,8.53801347,9.169008709,8.888707739
6.297020055,8.152383862,5.655706359,6.03777833,5.340623282,8.609587766,8.372325183,8.501241686
6.790547256,5.611291374,6.317187756,8.024212034,5.066263682,7.092921205,7.903942201,5.235038214
6.762878679,6.598073708,6.021499229,8.951224525,6.580396518,5.513161748,6.051098632,8.885922848
8.803491922,8.878262537,6.354309734,8.993818258,7.053969113,5.666676006,9.951196002,6.185089396
8.563353151,7.218561192,5.674040936,8.2753567,6.161950809,6.06685458,7.088862006,7.033527049
5.801523796,6.545050201,8.049590985,5.785630661,8.246138629,6.409158178,9.306394295,8.098830507
5.42605265,6.493286414,5.502087126,8.605590683,8.880535907,8.619630359,7.334369949,7.241791397
7.083129339,8.943015343,8.333227069,8.355058505,6.108990811,5.748255025,8.04806299,8.595514676
7.504969233,5.489616541,8.081919479,5.100369276,6.641787207,6.193536572,6.168084621,6.762744465
6.570893837,7.373501702,8.197834246,5.036812738,6.103052616,6.567081432,6.484253434,7.429597939
8.043420749,8.658761035,6.499726355,5.002640142,6.623993445,7.461090005,9.319453041,6.2974924
8.73687526,6.60267585,7.37496819,6.835390746,5.646746034,6.034796712,7.368573291,6.847850984
5.22991741,6.038623853,6.603756148,7.238278314,8.96431733,6.404105668,8.538263477,7.845190317
6.29771699,8.231918701,7.240977125,5.691275322,8.24634449,6.504486997,7.532616409,5.307677583
5.568201089,5.606360896,5.025265819,7.836936758,6.051067162,8.623360101,7.29565637,7.545219277
7.321256916,5.693754356,5.948657245,7.639215693,7.119403821,8.488737476,9.507347975,6.398127191
8.798427031,8.274882328,5.157292804,8.670690925,7.896059392,7.06789106,7.552974926,7.942004791
8.363601479,7.982797338,6.940677057,7.82118829,5.295701957,7.173670757,6.02919069,6.935106327
7.134785849,6.088301548,7.604790756,7.39994035,7.625834846,8.993286673,7.502717003,8.761940222
5.930340389,5.451532237,6.751592929,8.543836287,5.727161603,8.380553801,9.574205915,6.85636757
8.161027354,7.350250379,8.711436088,6.854201094,7.801632478,8.982467505,6.069376221,8.536351251
8.89399364,8.186814816,7.202663495,8.371518215,8.284052346,8.836912535,6.690484975,8.863525164
7.151114433,8.237849369,6.826175608,8.575892331,5.211812518,6.293207192,7.091578492,8.429836066
8.62336204,6.58106508,5.842013265,6.078337875,7.259637163,7.24557185,6.260749387,5.988236274
5.405099496,6.601842981,8.044364486,6.174295352,6.191226578,7.113868339,9.400443437,7.828459756
7.582965218,8.629640742,5.484541341,6.248804635,6.235789925,7.27057739,9.695286917,5.226881643
5.967709743,6.260228322,8.611695542,7.710853607,5.33699299,7.441577979,8.647929308,5.858527629
7.558438191,5.869762105,7.748958891,6.724472142,5.152552926,7.819787787,9.753813295,6.313216725
8.748179226,6.185670908,8.025827663,8.520881279,7.172767409,5.942442012,8.72740256,6.533198751
6.274399297,7.41297682,7.738951254,5.022675981,7.470643636,7.174571464,8.621094424,6.485087087
5.77653982,8.946305293,7.978654357,6.515435101,8.538394521,7.296906359,6.199294476,5.333054431
5.005421573,8.833233179,6.710119427,8.674912814,8.254781205,8.017505926,8.451312201,5.070235005
5.713744312,5.226086423,8.571453916,8.954839208,7.012859029,6.549335363,8.519281226,8.451442947
6.527755892,6.420966947,8.221401101,7.515204238,7.476595534,8.935832826,9.305503512,7.962377502
8.349923578,8.738020411,7.562966896,5.985568369,7.888743877,5.038507965,7.220522421,7.039957893
5.458482567,7.576665216,7.797603916,6.395938678,5.301667924,8.639830063,6.526398311,7.970893162
6.03945338,8.787005308,7.25617508,7.576100337,8.240630541,8.547912241,8.481641496,8.869227696
5.082749931,6.947476342,8.293280334,6.866506115,7.785889926,6.227012354,6.677873543,7.799392312
7.642130297,8.641051008,7.167258835,6.021976306,6.079236872,7.690614593,6.992495098,6.255857479
8.899502194,8.016085147,8.345821944,6.275362976,8.99789588,6.767182323,9.195201551,8.665862982
7.392800867,8.59930312,5.843080165,5.457967005,5.213077347,6.85115819,9.694715631,7.205983046
8.152585219,7.052541449,8.303263218,5.678990954,8.706867187,8.016530068,8.743969404,6.622637056
8.143816041,8.377730401,7.548923183,5.434024988,8.145568427,8.738963322,9.829471674,6.42793111
8.700336415,8.142274092,6.771389951,5.278937749,7.000326835,7.131419709,6.024255858,7.536305288
5.305165238,7.39578695,5.499360417,7.281466173,6.194623869,7.055735019,7.569077789,6.188220154
5.276190285,5.670515557,6.743483643,7.502709861,8.989505377,8.933007857,9.699882606,7.054184331
7.745276612,5.13252047,6.125940553,7.142673196,5.095651703,6.439257687,8.29733862,7.912435274
8.213791691,8.85013224,8.206593406,8.309611847,6.026922225,8.971660476,9.279071523,5.040830578
8.272434339,7.34888052,5.455814944,8.840897029,7.99463395,7.892564747,7.838369591,7.991292401
6.108159448,6.619587331,6.377576823,8.755360505,7.540254788,6.082704291,8.301496257,6.478776486
6.012962515,5.839375904,7.140754483,6.185072677,6.386999229,7.1932437,6.899193636,5.937838495
8.348034495,5.561961129,6.471083627,6.418825264,7.369156208,8.2053202,9.017645054,7.220785296
6.141501348,6.907186484,7.76436979,5.076404354,6.60203806,8.581547451,6.459096001,5.704766264
8.689469538,6.296817307,5.89676222,8.450429765,6.849457515,8.055120234,8.345566218,7.269486715
7.086941855,8.041980093,6.732167372,5.846428817,6.096575058,5.126219727,6.877122795,7.937662895
5.657224643,6.883271639,5.983814449,5.0422393,7.45603433,8.678515237,9.89882606,8.689399847
7.626788396,7.399504508,6.017911252,6.076041147,5.885236881,5.772442823,8.041145687,5.421242337
6.950166481,6.550932652,6.436799003,5.699611164,5.356844442,7.539045327,6.24786926,6.60065454
8.273173439,5.748531427,5.570053459,7.203811516,8.053331689,7.123193761,7.019347546,7.674853597
5.712801907,8.66964126,5.381912886,8.622048084,6.124494705,5.932264532,7.93582827,5.624705574
8.937883763,8.671933269,5.50988239,7.120732567,7.724601246,7.716062525,8.641596185,8.217272763
6.64783879,5.928330973,7.165654338,8.774261866,5.609757103,6.037915864,7.961230947,6.388503934
7.925794088,6.803224675,5.044979895,7.855437572,8.837323728,6.950607409,9.965932202,5.90515889
8.151259159,7.734056345,7.222470285,8.252653317,6.973740473,8.598688384,9.687225668,5.766822071
6.804629977,7.744909779,8.039500984,8.913030325,6.717010515,6.968407806,6.350923722,8.023946006
7.989283031,6.499287771,8.785783197,5.099613164,6.404171869,7.763198678,6.887793572,6.588078295
6.624147792,8.557697178,7.265378348,7.040863203,8.883678289,8.454044279,6.162827281,7.259162191
5.838534304,7.636450494,5.399911631,6.554791362,7.60491053,6.613808382,7.386185386,8.6080022
8.867905801,5.128109989,8.027086234,8.677182357,5.530215379,8.262135172,6.110039235,7.741623703
6.071988852,5.627626998,5.242322204,7.711604474,6.995377793,7.519423205,7.16956974,8.017113409
8.772624113,8.106437531,7.725997532,5.631174022,5.449788941,6.530924899,6.086366161,8.860738919
5.814581713,7.098800172,8.950919687,7.492270404,5.958009052,6.675364263,7.762388601,5.365952731
8.172543748,8.959785394,5.890986117,5.476107335,8.449672423,7.957083358,7.052149888,8.65486201
8.148471997,6.639454477,5.761523361,5.906225543,6.112804935,7.732054279,8.950591387,7.959777061
8.100652009,7.463467785,5.797144823,7.256435707,6.826759364,6.526607052,6.361628963,7.293774521
8.314463484,5.532591937,8.574057134,5.644173294,8.026191378,7.879660735,8.548579743,5.614059932
5.513587594,8.866582433,7.908522461,5.071742545,5.061644778,7.841605265,8.873292587,5.411623993
5.349163753,7.8736898,7.474783077,7.11993066,8.304841222,6.623244158,7.951533838,8.452624673
6.182250897,6.746858485,8.039216336,7.050217842,6.348580373,5.181890255,9.282366757,7.499751169
8.652348511,7.667025468,8.757488805,7.641762871,8.816082237,6.974298506,9.657099197,8.09543714
7.189519644,7.28399848,5.652509916,5.88435476,5.301534441,6.694515664,6.148893262,6.262982637
7.14232348,7.789901097,8.989097689,7.485315602,7.83660112,7.71613063,6.669133154,8.029228826
5.751722248,8.836998771,7.367819468,7.372456225,8.560305638,6.254608287,7.837523577,5.886882363
5.729662979,6.062834529,6.261357913,7.703552697,5.758480236,5.832401624,7.193256969,5.486063926
5.963685361,5.07866529,6.956164347,7.185371256,5.01638601,8.245417778,9.284404899,5.197884508
8.322909794,8.21116289,7.360337149,6.683295108,5.129372879,7.079727311,7.122139569,7.93656088
6.129389744,6.609608103,6.142574182,8.382894655,7.16484764,6.190909884,8.835464012,8.568858729
6.052779349,6.899578512,5.341903416,5.723074203,5.156414018,5.475963988,9.915650716,6.581948655
7.835578261,8.540699686,5.507204211,6.192463394,6.152333144,8.670635003,8.087470622,8.720157517
6.668408817,8.574638988,6.924012724,8.277815635,6.494952223,5.559879847,6.679666961,8.686917151
5.353418221,6.679007514,7.241971747,8.695088041,6.320942922,7.426790836,7.367041119,6.411975678
6.577613875,8.305333578,8.830688897,6.002495227,5.548125367,7.853795056,9.540391035,7.229355785
7.02323519,7.409091324,6.239372721,6.875113372,5.95850749,8.026873771,7.207599111,6.736535434
8.009365573,6.21319087,5.888400382,5.165993479,8.965267272,8.32802604,6.539559537,5.2747094
7.452629857,7.6616968,7.557286766,5.328626551,8.743234514,7.55463461,7.009414566,6.672502671
6.551369984,8.675152752,5.484088386,8.499065275,8.500062496,7.597138196,8.905882363,6.201042029
8.122542032,6.969359428,5.702540357,5.862446917,8.206466984,6.120865344,9.529840102,8.599155433
7.960542984,6.238341777,8.253888597,6.800481919,7.343582047,8.46106224,6.764776959,6.728514828
6.30332566,7.605462364,8.489106001,7.362400935,5.132436029,7.20441292,9.082147292,5.366266476
6.199568025,7.633476248,6.077574906,5.535155614,6.056748909,6.957417919,8.897861217,5.047509549
7.954326604,7.32169385,5.268308105,8.600323904,8.040632311,8.413514395,8.266277827,6.294603278
7.933085761,5.303868864,7.663688664,7.744575325,7.325347451,5.945333066,9.303995776,8.90623416
8.709663503,8.551204295,5.611515483,8.969340413,8.8689682,5.32004725,9.571644927,5.789772951
8.851285323,5.140729818,7.962054785,8.075092496,6.979997566,6.166239139,8.659293357,5.921902658
6.000354262,8.838904022,5.802779535,7.080947046,7.54979632,7.968533788,9.725659816,6.292082428
7.351010102,8.582444988,5.023932077,7.558149693,5.813466459,6.080189538,7.077810313,6.38297421
5.826523161,8.443402842,5.329045098,8.855276096,6.991038018,8.819536081,9.840911025,6.664007581
8.407583473,5.163479625,7.87248749,7.02674648,8.479338582,7.097190551,9.497678732,8.517305122
8.86287354,5.707376712,8.807324715,5.251554735,7.945318811,8.184765339,8.406937513,7.394693934
6.195366653,5.069894634,7.174001377,6.882034843,5.741266745,5.543146069,9.386407049,6.503316454
7.768645454,8.400426617,7.698782049,7.89696711,5.480493938,7.509612772,7.428135899,6.138561117
6.893777724,7.083201399,6.91542889,8.400057947,6.481758845,8.698412767,9.438389381,6.379719525
8.299649963,6.70008272,5.776350411,7.954871903,6.673454896,8.511437223,8.508227336,5.940977769
7.65871724,7.381311011,7.945504214,6.866435405,6.298882013,7.023952693,8.4784673,5.870361237
7.97346537,8.998320064,6.796164525,5.243970615,7.247850277,7.886408195,8.068784344,5.385141185
6.36591576,5.670863981,8.649212352,7.79851465,7.547337671,5.684464212,7.683148685,8.419754971
6.034315226,5.001779184,6.008956409,8.272002072,7.302608041,6.552836411,9.084475377,6.389915452
8.440558763,6.303405425,5.572439014,8.008614964,6.673428409,8.203562356,7.939742241,5.665354041
5.741428727,6.606284643,8.826437697,6.471434916,5.953119174,5.052047077,7.682410928,6.427820772
5.080297991,6.855370293,8.437631683,7.179544881,6.34481533,7.568003576,7.932364583,7.377705194
6.315350959,5.475010267,8.519030104,8.185008451,7.431213971,6.294790756,8.208769288,7.187154934
7.363235992,8.841509202,5.009325161,5.140746163,6.080192457,8.788294407,7.205075414,6.908066685
8.699286799,8.25447643,5.935759578,6.874339182,7.978019974,6.690667499,7.806290901,7.776839896
5.557990869,8.153246887,7.839093059,6.183706979,8.162347267,7.543686785,6.072646681,7.679198249
8.235578005,5.096383992,8.382558875,8.089957548,5.551111438,6.828191543,6.280384933,7.590355471
7.579588336,8.017767318,6.668844402,6.095442953,8.725896797,5.466320482,9.573286865,8.189378312
8.394154411,8.496516405,5.420589005,8.043483352,7.108290198,7.511123031,8.992960057,7.72301371
5.564665905,8.871025215,7.542578817,7.930576677,8.071979832,8.6030396,7.200625749,7.154981587
8.211815702,7.093400641,7.807657353,6.732277411,6.549748113,5.06773662,8.869977376,5.997049862
6.800919743,7.099715487,6.233712357,7.86432403,7.522942071,8.308977429,8.056882153,6.640606698
8.51391394,5.2986138,8.738627739,8.253962521,8.213336105,6.995842453,9.112417576,7.390734859
7.767784343,6.043738512,8.706791876,5.048787958,6.898769691,5.592627467,8.967845839,5.987260865
6.697953706,5.128385115,8.696131302,6.023830872,6.616485656,7.019099554,6.670069032,5.54416664
8.138608784,6.734751147,5.155982452,5.09803977,8.372335418,6.651477222,6.636095864,8.06681977
7.374517857,5.693671905,7.969775985,8.576196686,8.288690848,8.657066805,7.793230286,7.336418053
8.157643018,8.627470719,8.153703508,5.366458976,8.516752235,7.806555584,6.781121108,5.722549561
5.745470413,8.442840748,8.549653199,7.735999516,6.627150964,5.767573532,6.41760962,5.737733046
6.111773813,7.613983361,6.839690003,8.055198865,6.977721184,5.37741073,7.078136787,6.804629471
7.539645021,7.118849899,6.227882732,6.479871786,8.099112019,7.06818684,6.568318327,5.354711937
8.313932469,8.742963069,7.222460994,7.746511618,5.204050033,8.792901567,7.824454547,6.273503758
8.727138662,6.557151758,5.522595138,8.162518293,5.900410936,5.82832599,6.987382496,5.247197326
8.818088059,5.729879332,5.504846019,7.314768223,5.379671853,8.884428977,6.048947247,8.615106005
5.795579445,6.376186255,5.95450534,8.507100116,5.010642377,7.882449885,9.758357533,7.882134908
5.608896387,8.430515544,8.388558828,8.413806344,7.872203329,7.044404678,7.733218437,7.062684099
8.945842773,6.159950415,7.47798618,8.993779032,6.98740365,7.915064919,9.387198533,8.400283239
7.953677282,5.369672081,8.404802158,5.263504191,6.752808604,6.899151613,7.15527063,6.818641907
7.226158372,8.233809221,7.307175653,6.672178691,8.915614253,7.842809793,7.911075762,6.664964548
5.121544093,6.196357108,8.225981019,5.348909417,6.750171341,8.676398506,6.238108398,8.253658301
8.829444635,8.903758693,5.251990868,8.648140414,5.779055854,6.711775872,9.519405839,6.396946368
8.968228277,8.423028354,5.842376299,5.298318404,5.925282751,8.699023702,9.242222409,6.135615445
7.213658502,6.371697009,5.836561267,6.949073313,7.652396432,5.073509307,6.470971755,8.496742855
8.354450155,5.43812804,7.819696509,6.687980587,7.212516773,8.114486794,8.720704984,6.298296385
8.073174917,7.243163526,5.106661771,7.010682202,5.688187979,5.471835707,6.577199691,6.157632009
6.505807566,7.360810559,8.198953128,7.854940026,7.351151152,5.377280438,7.767538381,7.088718835
5.22121301,6.469209572,8.442352814,5.56053995,5.471100813,5.29379588,8.005356099,8.377516963
6.776023641,8.003142175,8.012973536,8.578603377,8.099188699,8.969658355,6.659633615,5.246941877
7.353189331,7.227129376,5.280391497,5.057647402,5.346487067,7.002819803,6.680451449,5.545210643
7.254794604,5.349321219,5.482236111,5.046726973,8.479764486,6.563614845,8.998479133,6.278273449
8.992893022,8.080367879,8.080508157,8.720525943,7.692384414,8.569749691,6.001460825,7.195330658
8.011561746,8.336565405,7.855869218,7.716512967,7.347677688,7.578572793,6.88614143,7.496159592
5.203383082,6.52851454,7.408476354,7.410626014,8.121991128,7.113523504,9.243867988,5.741541596
8.639259022,7.204223039,5.423428404,5.391622126,6.430558473,6.826467137,9.01661326,5.0937613
6.501918697,6.114407426,5.31022123,8.463656423,8.751937786,8.586640126,9.36086262,7.32567314
6.137103354,7.392463278,8.685374883,5.227397431,6.257038336,5.00098678,6.27572242,5.314570648
8.64604042,6.258858015,5.640276952,7.12438489,5.837721823,5.186844919,9.917975765,8.44670933
6.864311916,6.4501196,7.270776082,8.546786301,8.00780039,6.182563158,9.015034595,7.314724006
8.656076363,8.769449621,5.535429098,5.676187401,6.678200091,6.966607167,8.318509347,6.979905964
6.233113394,8.330281914,8.071749145,5.441774828,6.565035986,8.214419554,9.227211458,7.13073006
5.893415881,5.249201594,7.265083297,6.05713361,8.86045084,5.395882874,6.789246556,7.694840242
7.608097521,7.674644338,6.663283698,6.915516114,8.64799111,5.90571734,8.093153145,6.254726512
6.403230371,8.761285186,5.248684021,6.09695961,7.56277133,6.646512099,6.578039574,5.329038038
8.630915916,7.077282556,5.543304531,6.347231178,5.420011898,6.191313809,6.739987393,5.746205029
8.557059009,6.466298221,5.811625658,7.333979041,6.364313445,6.308571674,6.890142544,6.245955436
7.010407138,5.762842387,6.054985874,5.614013585,5.113729208,6.490128959,8.431669807,6.934055421
6.25489734,8.067265743,8.774590228,8.134380909,8.16808507,6.107572354,7.455330608,6.584529665
6.203115119,5.885990299,5.556167911,8.760071891,8.041323422,8.67017698,7.84937851,8.860939013
8.552084565,8.281592752,5.811507152,7.471024693,7.80510429,5.988256584,8.595450603,7.531109289
8.337527422,8.728546444,8.667801283,5.160551926,7.811569983,7.676140576,6.606289496,8.538827418
6.025739731,6.710705759,6.496581678,5.285528243,6.39640362,6.908419567,9.399963046,6.215352822
6.346976261,5.608520737,6.347324318,6.114263896,8.926376436,8.40602106,6.500751058,8.004649794
8.98983323,8.549255869,7.77094482,7.466605552,7.034203998,6.051608297,6.247256878,6.282970558
5.785116994,6.923610036,6.739978922,8.875658821,7.257460359,8.030630943,6.652150528,7.471542463
7.968496762,7.452868953,6.017695571,5.636024998,6.823985356,6.008159752,8.886087526,8.093434535
6.573657015,7.886461008,5.661719011,8.631142554,6.189857865,8.587739226,7.506079313,5.639568986
8.947595978,6.819367607,7.867063922,6.358177603,6.259294126,8.58109703,9.1581381,6.889588941
6.299020164,6.411392013,5.3890031,5.67446534,5.718275416,7.769855836,8.966869589,5.232754499
6.387608794,7.734062915,8.515651991,7.912332027,6.756808355,5.33282683,8.385443794,6.196340706
8.499902752,7.200122206,8.581447693,8.265305397,7.340471576,8.336948591,7.097764861,5.162032097
7.760263336,7.611729805,5.60580442,7.378620425,5.191178655,6.899172441,8.54447603,8.534224256
6.160881173,6.074656094,6.883867489,5.701401263,5.792943665,5.562844369,7.385720025,5.270601429
8.737620937,8.824056026,7.856886686,7.496406767,5.61269494,6.173348445,6.52848704,7.862113954
5.449278527,5.354087661,5.027806038,6.241720739,7.535441816,7.736258952,6.289223702,6.916542955
8.998529453,7.72099928,6.202175886,5.27575156,6.117933027,6.428199699,8.075842941,7.131397053
5.527239007,5.061317551,5.995538746,6.553819671,7.777886921,8.003000845,6.485502979,5.307940592
5.939905727,7.053561422,6.456453267,7.029074641,7.870821625,8.393153004,7.20557415,6.09530277
7.420219799,7.267780122,7.394774468,6.586080361,7.486596713,8.793202106,6.590214416,5.674551146
6.556457483,7.050632225,5.797698086,7.780689342,5.136608526,5.301937793,7.915067105,6.358892235
5.729023781,6.227377327,5.754788051,6.574923297,7.284891253,8.297636733,9.115083604,7.45662479
5.632369116,7.884621967,5.086020821,7.59755664,8.170111515,7.914181543,7.124153639,5.248875399
8.251276085,8.48534265,5.787370084,7.316695272,6.916954163,6.049486366,7.065930016,5.515470535
7.131994952,7.195384508,7.80950082,6.442178412,5.561379603,5.85134191,9.502402634,5.921500415
7.11347051,7.074220176,6.441881288,8.144985874,6.322730118,8.194674255,8.25276988,5.616184929
5.641953316,7.780846501,6.434561981,6.584855301,8.732391694,8.523323782,8.701733379,8.412314748
8.145889551,6.599907663,6.538176703,5.552088973,8.801484222,5.482368762,9.367126264,6.88607036
8.879972184,5.895322001,5.131363268,8.856823739,7.777170582,7.148690187,6.527527345,5.222888007
5.517703064,5.080398829,5.794567055,6.276198155,8.413133617,8.584383146,8.376132211,8.907021665
5.651171389,5.830741821,5.18543063,7.799812182,6.359650526,6.340555086,9.265007053,8.975886611
8.698925446,5.556717271,5.38196962,5.089207576,8.0886341,5.994121177,8.642034789,6.095736835
8.266039715,6.272385209,7.563981425,5.315601444,8.65740705,5.749918621,8.554034031,5.950210301
8.439290035,8.596922247,7.797458599,6.47794261,6.88119018,6.65777081,7.192728523,7.486539467
8.640263909,5.464615142,6.845359484,5.278175106,7.572621718,6.023479978,9.832386196,5.682601537
8.874788455,6.695566601,8.163273047,8.49762348,8.993157227,8.463052531,8.444809902,5.012849698
6.212521165,7.195776933,6.657595593,7.692154015,6.253573137,8.799417975,6.581107303,7.07432532
7.824379496,7.851336856,7.577433157,7.450268045,7.949775097,7.852095354,8.539680195,8.314459614
5.417857598,7.876398849,7.37275716,6.830387332,6.906183548,8.997742041,7.838010848,8.086350476
6.834504693,5.565541102,7.099768137,8.611784697,5.712467416,6.962129082,6.322768339,5.669519993
6.374647492,7.651157061,8.613449413,8.666325457,6.904144943,8.768790581,6.030330782,7.113938196
8.593405779,8.024396514,5.238372875,5.438175493,5.007139658,8.0238226,6.960463086,5.334566461
6.219067991,5.444877379,7.652513273,7.60102143,6.056099834,5.743231352,6.537617418,8.805452076
6.553633495,7.190015234,8.461960174,7.957746749,5.772688704,7.298069041,9.331964004,8.440073693
7.226670355,8.882126911,6.135255642,7.618105635,5.327075003,7.103054532,8.630472188,7.690491881
8.920143187,5.254320262,7.90702651,7.45846689,5.951197201,7.422922494,8.300263849,6.779885547
7.03621444,5.112704998,6.094856514,6.438720246,6.45620489,8.966401233,8.770786543,8.272759175
5.269014023,7.051186051,8.787762389,6.634880441,8.696542082,5.979977963,7.745482294,7.630989715
5.329876905,7.389747231,7.062062495,5.307606985,6.093165601,8.150237631,6.650917524,6.667931726
7.352341799,6.665631518,5.313803313,7.529652782,6.664148103,6.143718203,6.749420529,5.691730946
6.826915016,8.260748503,6.780539552,5.248275709,6.504706021,6.95263751,6.50254053,8.97566465
5.820010947,5.720488644,5.286696036,6.664367356,7.631095073,7.39077774,9.810012859,8.437130897
8.903139327,6.470846807,6.51485151,5.637439193,5.314574244,7.837822455,6.651507109,7.773432181
5.99357794,7.950028213,8.713795885,7.320464575,7.159887045,5.008596189,6.257052609,8.061357192
8.868110101,7.794474278,5.243768279,7.625952162,6.407968069,5.683851368,9.863573078,6.453299574
6.076789629,8.204175778,6.113217041,8.986882347,8.512833354,7.784672521,7.650333063,6.380156093
7.798823759,5.120040686,6.254738349,6.492344671,8.161489224,8.60503874,7.764671677,8.618230575
5.875155434,5.104844802,8.323067209,6.630383533,6.711579011,8.066128963,9.007834617,6.508076555
7.961899633,5.173657521,5.530875392,8.674709747,7.637126857,6.800289913,6.652507949,7.236225115
5.652103471,8.936172879,5.976364108,7.057978559,8.693623842,6.582504757,7.200934238,6.931587843
8.418542625,7.984721675,7.337871267,8.37454614,5.251979712,5.142602413,9.901388527,6.91662904
8.288836661,7.05326704,7.404538865,8.951050405,5.234509413,6.92093934,6.280508809,8.394170779
8.896882301,7.56155686,7.549376939,8.148867818,5.269010695,7.969342345,6.784023731,8.851414845
7.803247087,5.169913762,5.731535749,6.391446065,6.761976722,8.059673579,6.216600032,5.494694893
7.158091913,7.237453932,7.986161635,6.301799736,6.363038797,5.28692247,7.018319409,7.674996745
5.631445256,6.125066867,7.381427046,8.942619864,8.319293829,5.954224061,8.867046507,8.658470219
7.112843985,8.143879802,7.819641424,5.205735162,5.233426618,5.657856057,7.052409576,6.527709752
7.609089715,6.17385072,7.372819258,6.193861649,6.180137957,8.455053568,8.994604134,6.99265615
8.1725173,5.261385006,5.490499438,5.275792203,8.494159171,8.871022321,7.380566992,6.307502084
7.305705177,6.480716267,5.690086432,6.387624515,5.806238463,6.905396447,7.452382016,5.8301133
6.658220857,8.388506603,6.466939807,8.926764555,6.172165246,5.37937751,6.221873363,7.942176293
5.560045447,8.464164126,8.914737573,6.221873953,6.65559513,7.511649847,6.320354134,7.976867187
5.853224622,8.220963267,6.49514017,5.369751019,6.255766577,7.740789086,6.65705863,5.337647868
6.743640163,5.410167627,6.64320418,8.470899066,8.603741531,6.679073963,9.560485442,7.359017005
7.194745387,8.103509272,7.248532155,6.697783596,7.972206075,7.587892099,8.53850235,8.764556656
5.00376435,6.320292602,7.116669688,7.333165769,5.639334041,5.85062432,7.59235717,5.028369012
5.358566866,7.457814852,5.115553915,5.727275705,8.896745595,7.622186703,7.267537324,7.194144188
